url,type,fat_content,milk,calcium_content,texture,color
https://www.cheese.com/shropshire-blue/,semi-hard,,cow,,"creamy, smooth",orange
https://www.cheese.com/shtayburne-farm-cheddar/,"hard, artisan",,cow,,"creamy, smooth",yellow
https://www.cheese.com/shtayburne-farm-monterey-jack/,"semi-hard, artisan",,cow,,"compact, creamy, soft, supple",pale yellow
https://www.cheese.com/sicilian-blend/,"hard, artisan",,cow,,"crumbly, dry, firm",pale yellow
https://www.cheese.com/siltcoos/,"soft, artisan",,goat,,soft,ivory
https://www.cheese.com/sinodun-hill/,soft,,goat,,fluffy,pale yellow
https://www.cheese.com/sirene/,"fresh soft, brined",,"cow, goat, sheep",,"crumbly, grainy, smooth",white
https://www.cheese.com/sleightlett/,"fresh soft, artisan",,goat,,"creamy, fluffy, smooth",white
https://www.cheese.com/slices-of-bliss/,soft,,,,creamy,yellow
https://www.cheese.com/smoked-fior-di-latte/,semi-soft,,cow,,"elastic, smooth",brownish yellow
https://www.cheese.com/smoked-gouda/,hard,,"cow, goat, sheep",,"buttery, crumbly",brownish yellow
https://www.cheese.com/smoked-lincolnshire-poacher/,hard,,cow,,"creamy, crumbly",pale yellow
https://www.cheese.com/smoked-sulguni/,semi-firm,,"buffalo, cow",,"dense, elastic",yellow
https://www.cheese.com/smokey-jalapeno/,"semi-firm, artisan",,,,"creamy, firm",golden orange
https://www.cheese.com/smokey-mountain-round/,"semi-soft, artisan",,goat,,compact,white
https://www.cheese.com/smokey-oregon-blue/,"semi-hard, blue-veined",,cow,,"dense, firm",pale yellow
https://www.cheese.com/smokey-touvelle/,"semi-hard, artisan",,cow,,"crumbly, firm",pale yellow
https://www.cheese.com/snow-camp/,semi-firm,,"cow, goat",,soft,ivory
https://www.cheese.com/sofia/,"soft, artisan, soft-ripened",,goat,,"close, creamy, dense, soft, soft-ripened",cream
https://www.cheese.com/somerset-brie/,"soft, artisan",,cow,,"creamy, smooth",white
https://www.cheese.com/somerset-organic-cheddar/,"hard, organic",,cow,,"creamy, crumbly",pale yellow
https://www.cheese.com/sonnet/,"soft, artisan",,"goat, sheep",,"smooth, spreadable",
https://www.cheese.com/sonoma-jack/,semi-hard,,cow,,"brittle, creamy, crumbly, firm, open, supple",pale white
https://www.cheese.com/sosha/,"soft, artisan",,"goat, yak",,creamy,white
https://www.cheese.com/sottocenere-al-tartufo/,"semi-soft, artisan",,cow,,"firm, smooth",pale yellow
https://www.cheese.com/soumaintrain/,"soft, artisan",,cow,,"creamy, smooth",
https://www.cheese.com/sourire-lozerien/,"semi-soft, artisan",25%,cow,,"creamy, smooth",white
https://www.cheese.com/sparkenhoe-red-leicester/,hard,,cow,,"brittle, close, creamy, crumbly, flaky",orange
https://www.cheese.com/spenwood/,hard,,sheep,,firm,pale yellow
https://www.cheese.com/speziato/,soft,,cow,,compact,ivory
https://www.cheese.com/squaquerone-di-bufala/,"fresh soft, artisan",,water buffalo,,"creamy, soft, spreadable",white
https://www.cheese.com/st-andrews-farmhouse-cheddar/,hard,,cow,,"compact, crumbly, dry",pale yellow
https://www.cheese.com/st-cera/,soft,,cow,,"buttery, creamy",yellow
https://www.cheese.com/st-fidele-swiss/,semi-hard,17%,cow,,"elastic, firm, open",ivory
https://www.cheese.com/st-gall/,"hard, brined",,cow,,"creamy, smooth, soft, springy",yellow
https://www.cheese.com/st-james/,semi-soft,,sheep,,close,pink and white
https://www.cheese.com/st-jude/,"soft, artisan",,cow,,"creamy, fluffy",cream
https://www.cheese.com/st-killian/,"semi-soft, artisan",,cow,,creamy,pale yellow
https://www.cheese.com/st-mang-original-allgauer-limburger/,"soft, artisan",,cow,,creamy,pale yellow
https://www.cheese.com/st-pat/,"semi-soft, artisan",,cow,,"creamy, soft",pale yellow
https://www.cheese.com/st-tola-ash-log/,"soft, artisan",,goat,,smooth,
https://www.cheese.com/st-tola-cranberry/,"fresh soft, artisan",18.2 g/100g,goat,,"compact, creamy, smooth, soft",white
https://www.cheese.com/st-tola-crottin/,soft,,goat,,smooth,white
https://www.cheese.com/st-tola-divine/,"fresh soft, artisan",14 g/100g,goat,,"creamy, soft, spreadable",white
https://www.cheese.com/st-tola-greek-style/,"firm, brined",,goat,,smooth,white
https://www.cheese.com/st-tola-hard-cheese/,"hard, artisan",36 g/100g,goat,,"compact, crumbly, dense, smooth",cream
https://www.cheese.com/st-tola-log/,soft,,goat,,creamy,
https://www.cheese.com/staffordshire-organic/,"hard, artisan",48%,cow,,"creamy, smooth",yellow
https://www.cheese.com/stawley/,soft,,goat,,"dense, firm, smooth",pale yellow
https://www.cheese.com/stella-asiago/,"semi-hard, artisan",,cow,,"buttery, creamy, crumbly",cream
https://www.cheese.com/stella-black-pepper-romano/,"hard, artisan",,cow,,"compact, crumbly, flaky",pale yellow
https://www.cheese.com/stella-blue/,"semi-soft, artisan",,cow,,crumbly,white
https://www.cheese.com/stella-feta/,"firm, artisan",,cow,,"crumbly, firm",white
https://www.cheese.com/stella-fontina/,"semi-soft, artisan",,cow,,"creamy, open",pale yellow
https://www.cheese.com/stella-fontinella/,"semi-hard, artisan",,cow,,crumbly,pale yellow
https://www.cheese.com/stella-goat/,"semi-hard, artisan",,goat,,crumbly,cream
https://www.cheese.com/stella-gorgonzola/,"semi-soft, blue-veined",,cow,,creamy,cream
https://www.cheese.com/stella-italian-sharp/,"semi-soft, artisan",,cow,,creamy,pale yellow
https://www.cheese.com/stella-kasseri/,"semi-hard, artisan",,cow,,firm,pale yellow
https://www.cheese.com/stella-mediterranean-parmesan/,"hard, artisan",,cow,,"buttery, crumbly, flaky",
https://www.cheese.com/stella-parmesan/,"hard, artisan",,cow,,"crumbly, dense, grainy",pale yellow
https://www.cheese.com/stella-parmesan-romano-blend/,"hard, artisan",,cow,,"crumbly, flaky",cream
https://www.cheese.com/stella-reduced-fat-blue/,"semi-soft, artisan",,cow,,crumbly,white
https://www.cheese.com/stella-smoked-blue/,"semi-soft, artisan",,cow,,"creamy, crumbly",white
https://www.cheese.com/stella-swiss/,"semi-soft, artisan",,cow,,"creamy, open, smooth",cream
https://www.cheese.com/sternschnuppe/,"firm, artisan",,cow,,"buttery, firm",golden yellow
https://www.cheese.com/stichelton/,"semi-soft, artisan, blue-veined",,cow,,creamy,ivory
https://www.cheese.com/stickney-hill-chevre/,"semi-soft, artisan",,goat,,"crumbly, spreadable",white
https://www.cheese.com/stilton/,"hard, blue-veined",,cow,,"creamy, crumbly, smooth",
https://www.cheese.com/stinking-bishop/,"semi-soft, artisan",,cow,,"creamy, smooth",
https://www.cheese.com/stoney-cross/,"semi-hard, artisan",,cow,,"creamy, smooth",yellow
https://www.cheese.com/stracchinata/,"fresh soft, artisan",,cow,,"creamy, open",pale yellow
https://www.cheese.com/strathdon-blue/,semi-soft,,cow,,creamy,
https://www.cheese.com/strawberry-moon/,"semi-hard, artisan, smear-ripened",,cow,,"compact, creamy, dense",straw
https://www.cheese.com/striegistaler-zwerge-camembert/,"semi-soft, soft-ripened",,cow,,"creamy, soft",white
https://www.cheese.com/string/,semi-hard,,,,"chewy, firm, stringy",
https://www.cheese.com/suffolk-punch/,"hard, artisan",,cow,,"dry, firm",ivory
https://www.cheese.com/sulguni/,semi-firm,,"buffalo, cow",,"dense, elastic",
https://www.cheese.com/sun-dried-tomato-and-basil-cashew-cheese/,"soft, artisan",,,,creamy,white
https://www.cheese.com/sunlight/,"semi-hard, artisan",,goat,,"compact, creamy, firm, open, smooth",cream
https://www.cheese.com/sunset-bay/,"soft, artisan",,goat,,"creamy, dense, smooth",ivory
https://www.cheese.com/sussex-slipcote/,soft,,sheep,,,
https://www.cheese.com/sveciaost/,"semi-hard, brined",45%,cow,,"creamy, supple",pale yellow
https://www.cheese.com/swag/,"fresh firm, artisan",,goat,,"creamy, crumbly",white
https://www.cheese.com/swaledale/,hard,,sheep,,semi firm,yellow
https://www.cheese.com/sweet-style-swiss/,"semi-hard, artisan",,,,"firm, supple",
https://www.cheese.com/swiss/,"hard, artisan, processed",7.8 g/100g,cow,,firm,pale yellow
